_id,brand_name,id,rating_star,review_date,review_title,review_vote,reviewer_name,reviews,status,url
5c5d0efb15fc8d275c97f343,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/RGRUFNDU3AYDX?ASIN=B075WYTKXC,5.0,2 August 2018,Good,One,Dr m v. ramana,Worth for its price. Lasts about 1.5 months for me.,1,https://www.amazon.in/gp/customer-reviews/RGRUFNDU3AYDX?ASIN=B075WYTKXC
5c5d0efb15fc8d275c97f344,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R3EAZHQS52DVBG?ASIN=B075WYTKXC,4.0,27 December 2017,"Good brush, good deal.",One,Amazon Customer,Really good brush for the price I paid. As gum cleaning is really important for oral hygiene this volver sensitive toothbrush serve the purpose.,1,https://www.amazon.in/gp/customer-reviews/R3EAZHQS52DVBG?ASIN=B075WYTKXC
5c5d0efb15fc8d275c97f345,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/RRDPQ7QMYETZU?ASIN=B075WYTKXC,5.0,7 December 2018,Value for money,One,Amit Jadhav,Highly Satisfy by the value and quality of Product.,1,https://www.amazon.in/gp/customer-reviews/RRDPQ7QMYETZU?ASIN=B075WYTKXC
5c5d0efb15fc8d275c97f346,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R1DOCQQ645U6BA?ASIN=B075WYTKXC,5.0,7 December 2018,Value for money,One,Amit Jadhav,Highly Satisfy by the value and quality of Product.,1,https://www.amazon.in/gp/customer-reviews/R1DOCQQ645U6BA?ASIN=B075WYTKXC
5c5d0efb15fc8d275c97f347,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R2575S6D4XA42I?ASIN=B075WYTKXC,5.0,7 January 2018,Good bargain,One,Amazon Customer,Regular use product at reasonable price.,1,https://www.amazon.in/gp/customer-reviews/R2575S6D4XA42I?ASIN=B075WYTKXC
5c5d0efb15fc8d275c97f348,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/RECPEOBTAYMRS?ASIN=B075WYTKXC,5.0,7 January 2018,Good bargain,One,Amazon Customer,Regular use product at reasonable price.,1,https://www.amazon.in/gp/customer-reviews/RECPEOBTAYMRS?ASIN=B075WYTKXC
5c5d0efb15fc8d275c97f349,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R1EBUYTYNZC4SS?ASIN=B075WYTKXC,5.0,7 January 2018,Good bargain,One,Amazon Customer,Regular use product at reasonable price.,1,https://www.amazon.in/gp/customer-reviews/R1EBUYTYNZC4SS?ASIN=B075WYTKXC
5c5d0efb15fc8d275c97f34a,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/RA3D2HSWXIWCN?ASIN=B075WYTKXC,5.0,7 January 2018,Good bargain,One,Amazon Customer,Regular use product at reasonable price.,1,https://www.amazon.in/gp/customer-reviews/RA3D2HSWXIWCN?ASIN=B075WYTKXC
5c5d0efb15fc8d275c97f34b,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R1TAA2E8IVC2IV?ASIN=B075WYTKXC,4.0,27 February 2018,Four Stars,One,Amazon Customer,good -soft and worth the price-thanks,1,https://www.amazon.in/gp/customer-reviews/R1TAA2E8IVC2IV?ASIN=B075WYTKXC
5c5d0efb15fc8d275c97f34c,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R1DSPTW5YXPGP3?ASIN=B075WYTKXC,5.0,18 December 2017,Very soft,One,Nisha singla,Super soft....excellent,1,https://www.amazon.in/gp/customer-reviews/R1DSPTW5YXPGP3?ASIN=B075WYTKXC
5c5d0efb15fc8d275c97f34d,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R1JH7A13W0TJ4P?ASIN=B075WYTKXC,4.0,19 October 2018,Price is little bit high,One,Amazon Customer,Good,1,https://www.amazon.in/gp/customer-reviews/R1JH7A13W0TJ4P?ASIN=B075WYTKXC
5c5d0efb15fc8d275c97f34e,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R1EGEZN74KU3K3?ASIN=B075WYTKXC,5.0,5 November 2018,Soft brushes. safe for gums.,One,Navin kumar verma,Good product by colgate,1,https://www.amazon.in/gp/customer-reviews/R1EGEZN74KU3K3?ASIN=B075WYTKXC
5c5d0efb15fc8d275c97f34f,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R3AUGAOWADRKGZ?ASIN=B075WYTKXC,4.0,5 January 2018,Four Stars,One,Harshit Gupta,Good,1,https://www.amazon.in/gp/customer-reviews/R3AUGAOWADRKGZ?ASIN=B075WYTKXC
5c5d0efb15fc8d275c97f350,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R1P1ICD7GYYK3Y?ASIN=B075WYTKXC,4.0,5 January 2018,Four Stars,One,Harshit Gupta,Good,1,https://www.amazon.in/gp/customer-reviews/R1P1ICD7GYYK3Y?ASIN=B075WYTKXC
5c5d0efb15fc8d275c97f351,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/REIUJ8L59N9NS?ASIN=B075WYTKXC,4.0,5 January 2018,Four Stars,One,Harshit Gupta,Good,1,https://www.amazon.in/gp/customer-reviews/REIUJ8L59N9NS?ASIN=B075WYTKXC
5c5d0efb15fc8d275c97f352,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R3S2DMEMSJ7DC0?ASIN=B075WYTKXC,5.0,17 August 2018,Superb,One,Amazon Customer,Very good product....using this since 1.5 yrs..,1,https://www.amazon.in/gp/customer-reviews/R3S2DMEMSJ7DC0?ASIN=B075WYTKXC
5c5d0efb15fc8d275c97f353,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R1JZKACFQGB1WA?ASIN=B075WYTKXC,5.0,17 August 2018,Superb,One,Amazon Customer,Very good product....using this since 1.5 yrs..,1,https://www.amazon.in/gp/customer-reviews/R1JZKACFQGB1WA?ASIN=B075WYTKXC
5c5d0efb15fc8d275c97f354,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R3EO7CNBTQWG24?ASIN=B075WYTKXC,5.0,20 October 2018,Good,One,ASHOK KUMAR,Good,1,https://www.amazon.in/gp/customer-reviews/R3EO7CNBTQWG24?ASIN=B075WYTKXC
5c5d0efb15fc8d275c97f355,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R21M1UXIUUJE83?ASIN=B075WYTKXC,5.0,25 January 2019,Good product,One,Amazon Customer,Received same,1,https://www.amazon.in/gp/customer-reviews/R21M1UXIUUJE83?ASIN=B075WYTKXC
5c5d0efb15fc8d275c97f356,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R2QIM30N0ZD8RJ?ASIN=B075WYTKXC,5.0,24 January 2019,Soft and smooth,One,Shahim,Nice,1,https://www.amazon.in/gp/customer-reviews/R2QIM30N0ZD8RJ?ASIN=B075WYTKXC
5c5d137115fc8d30a4e6415b,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/RYADGU0W33DMS?ASIN=B010V82ZD0,5.0,25 January 2019,Good product,One,Amazon Customer,Received same,1,https://www.amazon.in/gp/customer-reviews/RYADGU0W33DMS?ASIN=B010V82ZD0
5c5d137115fc8d30a4e6415c,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R3H3GPJUBX399K?ASIN=B010V82ZD0,5.0,27 April 2017,Best Toothbrush,8,Ratul Gupta,"My teeth have such an alignment that no other toothbrush would last for a couple of weeks before getting completely destroyed, some even start to lose the bristles.My dentist recommended the non-charcoal version of this, and this is the best toothbrush for me, period. Last as long as i want it to be, looks cool, super thin bristles, which sort of acts like floss as well, going well between the teeth,The only thing missing is the tongue cleaner, apart from that, hands down the best toothbrush available.",1,https://www.amazon.in/gp/customer-reviews/R3H3GPJUBX399K?ASIN=B010V82ZD0
5c5d137115fc8d30a4e6415d,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R2I94ERRCUZK3B?ASIN=B010V82ZD0,4.0,23 January 2018,Liked it but didn't love it...,5,Gladwin Rosh,"The bristles are very soft and slim as the name suggests, but not sure about the charcoal part because there is no way to know it is whether the charcoal effect is working or not. As we know dentists usually recommend soft bristles so that the teeth enamel is not harmed. I use this in the morning and the medium one (soft) at night for better cleaning of hard food particles between the teeth.Purchase Details: Purchased for Rs. 112 on Jan 9th 2018",1,https://www.amazon.in/gp/customer-reviews/R2I94ERRCUZK3B?ASIN=B010V82ZD0
5c5d137115fc8d30a4e6415e,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R2IOAT96ML7UB7?ASIN=B010V82ZD0,5.0,30 December 2016,Buy it if your gums bleed due to hard bristles.,5,Aniket Chauhan,"These brushes are very nice having soft bristles. I recommend it to people like me who have problems like bleeding gums due to hard bristles.They are soft, hence there is no chance of bleeding, but it doesn't hinder its capability, it cleans the teeth as good as any other brush with hard bristles.",1,https://www.amazon.in/gp/customer-reviews/R2IOAT96ML7UB7?ASIN=B010V82ZD0
5c5d137115fc8d30a4e6415f,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R2N7JS92AYOMR2?ASIN=B010V82ZD0,5.0,11 February 2018,Better than many available in the market,2,Deep,Better than many available in the market.  Best for tooth n gums having problem. This toothbrush is very soft but effective.,1,https://www.amazon.in/gp/customer-reviews/R2N7JS92AYOMR2?ASIN=B010V82ZD0
5c5d137115fc8d30a4e64160,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/RIOSEVS55MR3J?ASIN=B010V82ZD0,5.0,25 February 2017,The best brush used till date.,2,Andy,I usually use medium or hard bristles but never soft. So I was pleasantly surprised when this soft bristle brush worked better than the rest. The thin tip are indeed sturdy and can flush out almost all food bits stuck or tartar. The handle is fairly neat design and doesn't cause much stress. Kudos to Colgate for this.,1,https://www.amazon.in/gp/customer-reviews/RIOSEVS55MR3J?ASIN=B010V82ZD0
5c5d137115fc8d30a4e64161,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R1SLE3TWVRM608?ASIN=B010V82ZD0,5.0,15 February 2018,good,2,pk,"brush is really very soft.. compare to other brands like oral b, patanjali..sensodine....",1,https://www.amazon.in/gp/customer-reviews/R1SLE3TWVRM608?ASIN=B010V82ZD0
5c5d137115fc8d30a4e64162,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R2C42AF0EWKKCN?ASIN=B010V82ZD0,4.0,21 August 2017,Finaly my wait for perfect toothbrush is over,One,Pintu Kumar,It's very good. Infact I was always looking for a soft toothbrush eversice I started brushing my teeth. Finally I got this one after reading many review here. And I am quite satisfied and recommend this to everyone who is looking for a toothbrush which is very caring to the gum. One thing I noticed that bristle fibers are so thin and long that these easily pierce through the gap inbetween teeth to clean anything stuck there.,1,https://www.amazon.in/gp/customer-reviews/R2C42AF0EWKKCN?ASIN=B010V82ZD0
5c5d137115fc8d30a4e64163,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R147EAPSVXT440?ASIN=B010V82ZD0,5.0,28 July 2018,Excellent product,One,sanglian,"This is the best toothbrush, have used them for the last so many years, soft bristle, small bristle head could easily reach every tooth...so second thought about buying this",1,https://www.amazon.in/gp/customer-reviews/R147EAPSVXT440?ASIN=B010V82ZD0
5c5d137115fc8d30a4e64164,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R2MJKFQ4DDSKO4?ASIN=B010V82ZD0,5.0,8 October 2017,"Smooth bristles and hence good for teeth. Worth price, I must say !!!",One,Krishna,bristles are smooth and hence It's good for our teeth as well. Price is not lesser than local market (I think) but I purchased this using SnS (Subscribe & Save option) and hence got 10% off on the listed price.,1,https://www.amazon.in/gp/customer-reviews/R2MJKFQ4DDSKO4?ASIN=B010V82ZD0
5c5d137115fc8d30a4e64165,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R1WA5GWZGNSOWQ?ASIN=B010V82ZD0,5.0,3 January 2018,Best affordable tooth brush.,One,gobinath,I have used expensive varieties of ultra soft oral B and sensodyne tooth brushes for years. They were okay but this coalgate brush is really amazing. Teeth looks very very clean and never bled also. Way better than other brands such I used for years.,1,https://www.amazon.in/gp/customer-reviews/R1WA5GWZGNSOWQ?ASIN=B010V82ZD0
5c5d137115fc8d30a4e64166,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R1LC6HOXVC5L0?ASIN=B010V82ZD0,3.0,6 July 2017,Product quality not as define and inside the package toothbrush packet tored up.,One,Avijit Saha,Product grip is not up to the mark but brushes are soft and thin. When I got this product inside the package it's already tored up. Anyway which is not acceptable but I adjust it because my purpose is solving.,1,https://www.amazon.in/gp/customer-reviews/R1LC6HOXVC5L0?ASIN=B010V82ZD0
5c5d137215fc8d30a4e64167,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R186VDRPH9LERB?ASIN=B010V82ZD0,5.0,10 May 2018,Too good Thanks Colgate for such a nice brush,One,Saurabh Sharma,Too goodThanks Colgate for such a nice brush. It's brushes my zigzag type teeth very well. All other brushes don't last for even a month. Happy to find this.,1,https://www.amazon.in/gp/customer-reviews/R186VDRPH9LERB?ASIN=B010V82ZD0
5c5d137215fc8d30a4e64168,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/RJ8XL94G13X0A?ASIN=B010V82ZD0,1.0,18 November 2017,Not a good quality one,One,srinivasulu,The brush hair is coming out of brush the moment I started brushing and started getting stuck between tooth. Previously I bought a similar tooth brush  from near by supermarket and never faced this issue.,1,https://www.amazon.in/gp/customer-reviews/RJ8XL94G13X0A?ASIN=B010V82ZD0
5c5d137215fc8d30a4e64169,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R2UDFGQ5M4YDBC?ASIN=B010V82ZD0,5.0,12 August 2017,This toothbrush is a real relief for someone with tooth ...,One,Rex,This toothbrush is a real relief for someone with tooth or gum issue. The bristles are soft & hence gentle on the teeth & gums. At the same time they are dense which makes them effective.,1,https://www.amazon.in/gp/customer-reviews/R2UDFGQ5M4YDBC?ASIN=B010V82ZD0
5c5d137215fc8d30a4e6416a,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R1NYL2LDYIYORE?ASIN=B010V82ZD0,5.0,12 August 2017,This toothbrush is a real relief for someone with tooth ...,One,Rex,This toothbrush is a real relief for someone with tooth or gum issue. The bristles are soft & hence gentle on the teeth & gums. At the same time they are dense which makes them effective.,1,https://www.amazon.in/gp/customer-reviews/R1NYL2LDYIYORE?ASIN=B010V82ZD0
5c5d137215fc8d30a4e6416b,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R3LSFT3BQG9ONR?ASIN=B010V82ZD0,5.0,4 September 2016,i never realized brush could be this comfortable,One,Sahil M,"Wow... i never realized brush could be this comfortable, previously i was using hard brush, these are medium i guess. but using this brush its like massaging my teeth gently. i really like these brush :)",1,https://www.amazon.in/gp/customer-reviews/R3LSFT3BQG9ONR?ASIN=B010V82ZD0
5c5d137215fc8d30a4e6416c,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R27F3RO4KSFJ50?ASIN=B010V82ZD0,5.0,29 June 2017,Great product at affordable price.,One,Anil Baswal,Slim and thin toothbrush compared to other toothbrushes. Fit for those users who loves their teeth and also comfortable to brush the teeth up n down instead of from left to right. I switched from Colgate sensitive to this toothbrush.,1,https://www.amazon.in/gp/customer-reviews/R27F3RO4KSFJ50?ASIN=B010V82ZD0
5c5d137215fc8d30a4e6416d,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/RF75OXJX93WKZ?ASIN=B010V82ZD0,5.0,2 May 2018,recommend this for everyone,One,Abdulla shaarif,"these are bloody amazing, never used a brush softer. feels great on the gums and this can really go places other brushes cant.",1,https://www.amazon.in/gp/customer-reviews/RF75OXJX93WKZ?ASIN=B010V82ZD0
5c5d137215fc8d30a4e6416e,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/RTD2Z9Q1SW52E?ASIN=B010V82ZD0,5.0,10 June 2018,Safe for teeth..must recommend,One,Utsav Mewada,This is perfect for tooth..bristles of many brushes become up hard over the time.. and harms gums...While this is truely soft..,1,https://www.amazon.in/gp/customer-reviews/RTD2Z9Q1SW52E?ASIN=B010V82ZD0
5c5d137215fc8d30a4e6416f,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R3R3R8O1BZ69I?ASIN=B010V82ZD0,4.0,12 January 2019,Good,One,Amazon Customer,"Delivery was on time. Good product. Go for this toothbrush it's bristles are soft . Since last ,2-3 years I am using this toothbrush only.",1,https://www.amazon.in/gp/customer-reviews/R3R3R8O1BZ69I?ASIN=B010V82ZD0
5c5d137215fc8d30a4e64170,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R3OT9E5I4QC512?ASIN=B010V82ZD0,4.0,12 January 2019,Good,One,Amazon Customer,"Delivery was on time. Good product. Go for this toothbrush it's bristles are soft . Since last ,2-3 years I am using this toothbrush only.",1,https://www.amazon.in/gp/customer-reviews/R3OT9E5I4QC512?ASIN=B010V82ZD0
5c5d137215fc8d30a4e64171,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/RA5KQ555Z6XNA?ASIN=B010V82ZD0,5.0,21 July 2017,Excellent product,One,Ashish Gupta,"Don't regret buying it at all, it has very soft bristles, more than I actually desired. My mom liked it a lot as she prefers toothbrush with soft bristles. Very happy",1,https://www.amazon.in/gp/customer-reviews/RA5KQ555Z6XNA?ASIN=B010V82ZD0
5c5d137215fc8d30a4e64172,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/RBKPVWBZL3TKH?ASIN=B010V82ZD0,2.0,25 October 2017,Disappointed by small bristles..,One,Manoj kumar,Disappointed.. Bristles are small so the area covered by them are small too.. Although dey are soft but n't good as compared to Colgate sensitive toothbrush.. I will definitely n't buy in future.. Delivery and packaging was upto the mark from the vendor..,1,https://www.amazon.in/gp/customer-reviews/RBKPVWBZL3TKH?ASIN=B010V82ZD0
5c5d137215fc8d30a4e64173,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/RCH0EVJBBQ7ZS?ASIN=B010V82ZD0,5.0,11 October 2017,Awesome,One,Amit,"Very very soft brush different brush, I liked it very much. Price is just Rs.94 mrp is Rs.140. Thanks Amazon",1,https://www.amazon.in/gp/customer-reviews/RCH0EVJBBQ7ZS?ASIN=B010V82ZD0
5c5d137215fc8d30a4e64174,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/RIHS7I01TW1ED?ASIN=B010V82ZD0,5.0,29 July 2018,Good,One,Reghuveeran,"Good. But min order is two. So it comes to six tooth brushes. May be OK for a family, but",1,https://www.amazon.in/gp/customer-reviews/RIHS7I01TW1ED?ASIN=B010V82ZD0
5c5d137215fc8d30a4e64175,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/RR8C1295KR3A8?ASIN=B010V82ZD0,4.0,4 October 2016,Good Buy!,One,rohit,"used them before overseas, liked them, saw them on Amazon and decided to give them a try. Almost equally good in terms of build quality but not quite... :(Shipment was prompt like always!",1,https://www.amazon.in/gp/customer-reviews/RR8C1295KR3A8?ASIN=B010V82ZD0
5c5d137215fc8d30a4e64176,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/RUS2POOC9A73H?ASIN=B010V82ZD0,5.0,8 December 2017,Five Stars,One,MuKuL Yadav,Very soft I got 3 brush in the price to brush,1,https://www.amazon.in/gp/customer-reviews/RUS2POOC9A73H?ASIN=B010V82ZD0
5c5d137215fc8d30a4e64177,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R804IY9UCE6GJ?ASIN=B010V82ZD0,5.0,14 November 2018,Soft Bristles,One,Divvya,Most Suitable for people with issues of sensitivity.,1,https://www.amazon.in/gp/customer-reviews/R804IY9UCE6GJ?ASIN=B010V82ZD0
5c5d137215fc8d30a4e64178,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R1NDR1BR4AZ2QN?ASIN=B010V82ZD0,5.0,28 October 2017,One of the best and finest bristle brush I have ever used,One,Customer,One of the best and finest bristle brush I have ever used..! Appears small in size but that does its job perfectly well..! I'm definitely using this for a very long time..!! Amazon delivery is the best as usual..!!,1,https://www.amazon.in/gp/customer-reviews/R1NDR1BR4AZ2QN?ASIN=B010V82ZD0
5c5d137215fc8d30a4e64179,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/RB901X55RZD88?ASIN=B010V82ZD0,5.0,28 October 2017,One of the best and finest bristle brush I have ever used,One,Customer,One of the best and finest bristle brush I have ever used..! Appears small in size but that does its job perfectly well..! I'm definitely using this for a very long time..!! Amazon delivery is the best as usual..!!,1,https://www.amazon.in/gp/customer-reviews/RB901X55RZD88?ASIN=B010V82ZD0
5c5d137215fc8d30a4e6417a,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/RJAXOTGWTK2U?ASIN=B010V82ZD0,3.0,16 October 2018,Good,One,Pradeep Kumar,Sift bristle but this would have been more good product if handle was not thin,1,https://www.amazon.in/gp/customer-reviews/RJAXOTGWTK2U?ASIN=B010V82ZD0
5c5d137215fc8d30a4e6417b,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R11TAH6203URAJ?ASIN=B010V82ZD0,3.0,1 August 2017,Does what it says.,One,Chirag,Cleans effectively between teeth bcoz of super slim bristles but can hurt the gums if brushed for more than a minute.,1,https://www.amazon.in/gp/customer-reviews/R11TAH6203URAJ?ASIN=B010V82ZD0
5c5d137215fc8d30a4e6417c,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R12X3YAEXZWQX1?ASIN=B010V82ZD0,3.0,1 August 2017,Does what it says.,One,Chirag,Cleans effectively between teeth bcoz of super slim bristles but can hurt the gums if brushed for more than a minute.,1,https://www.amazon.in/gp/customer-reviews/R12X3YAEXZWQX1?ASIN=B010V82ZD0
5c5d137215fc8d30a4e6417d,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R1CHLKVXKKJCRF?ASIN=B010V82ZD0,5.0,21 December 2018,Very good product,One,Deepak Mathur (Alonso Raja Boii),Very good toothbrushVery soft,1,https://www.amazon.in/gp/customer-reviews/R1CHLKVXKKJCRF?ASIN=B010V82ZD0
5c5d137215fc8d30a4e6417e,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/RTL15FAZZLV5M?ASIN=B010V82ZD0,5.0,3 September 2017,Five Stars,One,VARSHA SHARMA,"The toothbrush is quite good in build quality, one of another classics from colgate. Good deal.",1,https://www.amazon.in/gp/customer-reviews/RTL15FAZZLV5M?ASIN=B010V82ZD0
5c5d137215fc8d30a4e6417f,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/RTH4C35ZYINC2?ASIN=B010V82ZD0,5.0,3 September 2017,Five Stars,One,VARSHA SHARMA,"The toothbrush is quite good in build quality, one of another classics from colgate. Good deal.",1,https://www.amazon.in/gp/customer-reviews/RTH4C35ZYINC2?ASIN=B010V82ZD0
5c5d137215fc8d30a4e64180,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/RXENQM9GCJQ1?ASIN=B010V82ZD0,5.0,11 January 2018,Good product for the price.,One,amla,"Buy it if you have sensitive teeth. It's super soft , It will never hurt gums.",1,https://www.amazon.in/gp/customer-reviews/RXENQM9GCJQ1?ASIN=B010V82ZD0
5c5d137215fc8d30a4e64181,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R1X0FKN4509QRS?ASIN=B010V82ZD0,5.0,19 October 2018,The best brush by colgate...,One,amazonian.,ecellent tooth brush...but delivery charge is too much...,1,https://www.amazon.in/gp/customer-reviews/R1X0FKN4509QRS?ASIN=B010V82ZD0
5c5d137215fc8d30a4e64182,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R241YOR4JZ8YGR?ASIN=B010V82ZD0,4.0,3 June 2018,charcoal toothbrush offers great,One,siraj,"Soft bristle, charcoal toothbrush offers great experience",1,https://www.amazon.in/gp/customer-reviews/R241YOR4JZ8YGR?ASIN=B010V82ZD0
5c5d137215fc8d30a4e64183,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R1JPFUKLX8AKE8?ASIN=B010V82ZD0,5.0,25 May 2018,Very nice.,One,Aadvika,Excellent brush... I will buy it again...,1,https://www.amazon.in/gp/customer-reviews/R1JPFUKLX8AKE8?ASIN=B010V82ZD0
5c5d137215fc8d30a4e64184,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/RQQSD62JV3VOC?ASIN=B010V82ZD0,5.0,26 September 2017,WOW,One,Rakku,"It's awesome for everyone. Irrespective of age or teeth condition. The brush is very fine, soft & effective.",1,https://www.amazon.in/gp/customer-reviews/RQQSD62JV3VOC?ASIN=B010V82ZD0
5c5d137215fc8d30a4e64185,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R1XZ8BKC4L73L3?ASIN=B010V82ZD0,4.0,4 September 2016,Good Soft Bristles,One,Harsh S.,The bristles are really soft as claimed. M not very sure if the charcoal thing is just another marketing stint or if it actually does good to your teeth. But over all the brush is nice and worth using.,1,https://www.amazon.in/gp/customer-reviews/R1XZ8BKC4L73L3?ASIN=B010V82ZD0
5c5d137215fc8d30a4e64186,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R1ZSIH32QIR9P4?ASIN=B010V82ZD0,1.0,10 January 2019,Waste for money,One,Yuvaraj,Poor quality quality cost is so high,1,https://www.amazon.in/gp/customer-reviews/R1ZSIH32QIR9P4?ASIN=B010V82ZD0
5c5d137215fc8d30a4e64187,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R32W98AJ4OQLCD?ASIN=B010V82ZD0,5.0,21 August 2018,very nice,One,Tanu,I'm very very happy with this,1,https://www.amazon.in/gp/customer-reviews/R32W98AJ4OQLCD?ASIN=B010V82ZD0
5c5d137215fc8d30a4e64188,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R3SABLT49NK4YT?ASIN=B010V82ZD0,4.0,7 February 2018,Four Stars,One,Dipil James,bristles are very sharp and not very comfy to use,1,https://www.amazon.in/gp/customer-reviews/R3SABLT49NK4YT?ASIN=B010V82ZD0
5c5d137215fc8d30a4e64189,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R3GBDM4MCDAJJ4?ASIN=B010V82ZD0,4.0,17 August 2017,"🙄 Though the brush is good, guess its the packaging that's to be blamed",One,Pankhuri,"One of the 3 brushes was broken !! 🙄 Though the brush is good, guess its the packaging that's to be blamed !",1,https://www.amazon.in/gp/customer-reviews/R3GBDM4MCDAJJ4?ASIN=B010V82ZD0
5c5d137215fc8d30a4e6418a,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R1VISGKWU4OWC8?ASIN=B010V82ZD0,4.0,17 August 2017,"🙄 Though the brush is good, guess its the packaging that's to be blamed",One,Pankhuri,"One of the 3 brushes was broken !! 🙄 Though the brush is good, guess its the packaging that's to be blamed !",1,https://www.amazon.in/gp/customer-reviews/R1VISGKWU4OWC8?ASIN=B010V82ZD0
5c5d137215fc8d30a4e6418b,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R3JC4X7PZXY9X3?ASIN=B010V82ZD0,5.0,21 January 2018,and it is really very good. Comes for Rs,One,Vikas Kumar,"Using this one for about 3 yrs, and it is really very good.Comes for Rs.65 each but in 3s pack, Rs.112 is quite a great deal.",1,https://www.amazon.in/gp/customer-reviews/R3JC4X7PZXY9X3?ASIN=B010V82ZD0
5c5d137215fc8d30a4e6418c,colgate_toothbrush,https://www.amazon.in/gp/customer-reviews/R36MYMIE1LIOKW?ASIN=B010V82ZD0,5.0,26 July 2018,Excellent Soft Toothbrush,One,Gaurav.,Excellent toothbrush with very soft bristles. This is the only toothbrush we use since we found it few years back.,1,https://www.amazon.in/gp/customer-reviews/R36MYMIE1LIOKW?ASIN=B010V82ZD0
