,TENANT_ID,NET_SALES
29674,OBM00007,123.8
29675,OBM00007,342.86
29676,OBM00007,95.24
29677,OBM00007,533.32
29678,OBM00007,371.42
29679,OBM00007,209.52
29680,OBM00007,209.52
29681,OBM00007,47.62
29682,OBM00007,47.62
29683,OBM00007,114.28
29684,OBM00007,209.52
29685,OBM00007,209.52
29686,OBM00007,114.28
29687,OBM00007,342.86
29688,OBM00007,114.28
29689,OBM00007,85.72
29690,OBM00007,95.24
29691,OBM00007,276.18
29692,OBM00007,271.42
29693,OBM00007,209.52
29694,OBM00007,85.72
29695,OBM00007,85.72
29696,OBM00007,47.62
29697,OBM00007,109.52
29698,OBM00007,47.62
29699,OBM00007,95.24
29700,OBM00007,257.14
29701,OBM00007,209.52
29702,OBM00007,114.28
29703,OBM00007,209.52
29704,OBM00007,47.62
29705,OBM00007,66.68
29706,OBM00007,228.56
29707,OBM00007,95.24
29708,OBM00007,257.14
29709,OBM00007,95.24
29710,OBM00007,266.68
29711,OBM00007,114.28
29712,OBM00007,47.62
29713,OBM00007,524.78
29714,OBM00007,85.72
29715,OBM00007,47.62
29716,OBM00007,114.28
29717,OBM00007,428.56
29718,OBM00007,366.66
29719,OBM00007,209.52
29720,OBM00007,85.72
29721,OBM00007,47.62
29722,OBM00007,85.72
29723,OBM00007,209.52
29724,OBM00007,95.24
29725,OBM00007,95.24
29726,OBM00007,209.52
29727,OBM00007,85.72
29728,OBM00007,142.84
29729,OBM00007,47.62
29730,OBM00007,200.0
29731,OBM00007,47.62
29732,OBM00007,114.28
29733,OBM00007,228.56
29734,OBM00007,95.24
29735,OBM00007,42.84
29736,OBM00007,342.86
29737,OBM00007,114.28
29738,OBM00007,114.28
29739,OBM00007,47.62
29740,OBM00007,85.72
29741,OBM00007,180.94
29742,OBM00007,209.52
29743,OBM00007,114.28
29744,OBM00007,47.62
29745,OBM00007,323.8
29746,OBM00007,47.62
29747,OBM00007,142.84
29748,OBM00007,114.28
29749,OBM00007,95.24
29750,OBM00007,47.62
29751,OBM00007,200.0
29752,OBM00007,228.58
29753,OBM00007,114.28
29754,OBM00007,209.52
29755,OBM00007,323.8
29756,OBM00007,209.52
29757,OBM00007,238.1
29758,OBM00007,380.94
29759,OBM00007,47.62
29760,OBM00007,114.28
29761,OBM00007,114.28
29762,OBM00007,209.52
29763,OBM00007,85.72
29764,OBM00007,114.28
29765,OBM00007,533.34
29766,OBM00007,47.62
29767,OBM00007,438.1
29768,OBM00007,47.62
29769,OBM00007,209.52
29770,OBM00007,114.28
29771,OBM00007,47.62
29772,OBM00007,304.76
29773,OBM00007,276.18
29774,OBM00007,161.9
29775,OBM00007,276.18
29776,OBM00007,323.8
29777,OBM00007,209.52
29778,OBM00007,252.38
29779,OBM00007,47.62
29780,OBM00007,257.14
29781,OBM00007,323.8
29782,OBM00007,47.62
29783,OBM00007,47.62
29784,OBM00007,47.62
29785,OBM00007,547.62
29786,OBM00007,47.62
29787,OBM00007,457.14
29788,OBM00007,209.52
29789,OBM00007,533.32
29790,OBM00007,209.52
29791,OBM00007,228.56
29792,OBM00007,209.52
29793,OBM00007,161.9
29794,OBM00007,95.24
29795,OBM00007,257.14
29796,OBM00007,114.28
29797,OBM00007,114.28
29798,OBM00007,47.62
29799,OBM00007,47.62
29800,OBM00007,439.08
29801,OBM00007,85.72
29802,OBM00007,252.38
29803,OBM00007,209.52
29804,OBM00007,228.56
29805,OBM00007,161.9
29806,OBM00007,219.04
29807,OBM00007,1105.7
29808,OBM00007,47.62
29809,OBM00007,395.22
29810,OBM00007,47.62
29811,OBM00007,114.28
29812,OBM00007,142.84
29813,OBM00007,209.52
29814,OBM00007,114.28
29815,OBM00007,114.28
29816,OBM00007,323.8
29817,OBM00007,209.52
29818,OBM00007,95.24
29819,OBM00007,209.52
29820,OBM00007,228.56
29821,OBM00007,142.84
29822,OBM00007,142.84
29823,OBM00007,466.66
29824,OBM00007,85.72
29825,OBM00007,114.28
29826,OBM00007,276.18
29827,OBM00007,209.52
29828,OBM00007,114.28
29829,OBM00007,95.24
29830,OBM00007,257.14
29831,OBM00007,209.52
29832,OBM00007,47.62
29833,OBM00007,276.18
29834,OBM00007,580.94
29835,OBM00007,161.9
29836,OBM00007,257.14
29837,OBM00007,171.42
29838,OBM00007,209.52
29839,OBM00007,209.52
29840,OBM00007,47.62
29841,OBM00007,219.04
29842,OBM00007,114.28
29843,OBM00007,219.04
29844,OBM00007,157.12
29845,OBM00007,85.72
29846,OBM00007,323.8
29847,OBM00007,585.72
29848,OBM00007,228.58
29849,OBM00007,314.28
29850,OBM00007,47.62
29851,OBM00007,114.28
29852,OBM00007,276.18
29853,OBM00007,47.62
29854,OBM00007,114.28
29855,OBM00007,47.62
29856,OBM00007,47.62
29857,OBM00007,180.94
29858,OBM00007,561.9
29859,OBM00007,461.9
29860,OBM00007,480.96
29861,OBM00007,647.62
29862,OBM00007,47.62
29863,OBM00007,85.72
29864,OBM00007,47.62
29865,OBM00007,114.28
29866,OBM00007,200.0
29867,OBM00007,47.62
29868,OBM00007,47.62
29869,OBM00007,114.28
29870,OBM00007,142.84
29871,OBM00007,114.28
29872,OBM00007,228.56
29873,OBM00007,209.52
29874,OBM00007,366.66
29875,OBM00007,47.62
29876,OBM00007,390.46
29877,OBM00007,219.04
29878,OBM00007,209.52
29879,OBM00007,290.48
29880,OBM00007,209.52
29881,OBM00007,209.52
29882,OBM00007,547.6
29883,OBM00007,209.52
29884,OBM00007,228.58
29885,OBM00007,209.52
29886,OBM00007,323.8
29887,OBM00007,442.84
29888,OBM00007,47.62
29889,OBM00007,276.18
29890,OBM00007,209.52
29891,OBM00007,257.12
29892,OBM00007,228.58
29893,OBM00007,95.24
29894,OBM00007,209.52
29895,OBM00007,247.62
29896,OBM00007,114.28
29897,OBM00007,85.72
29898,OBM00007,209.52
29899,OBM00007,923.82
29900,OBM00007,247.6
29901,OBM00007,209.52
29902,OBM00007,142.84
29903,OBM00007,42.84
29904,OBM00007,323.8
29905,OBM00007,114.28
29906,OBM00007,209.52
29907,OBM00007,628.58
29908,OBM00007,47.62
29909,OBM00007,266.68
29910,OBM00007,257.14
29911,OBM00007,209.52
29912,OBM00007,323.8
29913,OBM00007,190.46
29914,OBM00007,47.62
29915,OBM00007,257.14
29916,OBM00007,85.72
29917,OBM00007,66.66
29918,OBM00007,85.72
29919,OBM00007,438.1
29920,OBM00007,209.52
29921,OBM00007,209.52
29922,OBM00007,276.18
29923,OBM00007,209.52
29924,OBM00007,461.9
29925,OBM00007,209.52
29926,OBM00007,47.62
29927,OBM00007,47.62
29928,OBM00007,28.56
29929,OBM00007,257.14
29930,OBM00007,533.34
29931,OBM00007,47.62
29932,OBM00007,647.6
29933,OBM00007,209.52
29934,OBM00007,47.62
29935,OBM00007,323.8
29936,OBM00007,209.52
29937,OBM00007,47.62
29938,OBM00007,209.52
29939,OBM00007,276.2
29940,OBM00007,299.98
29941,OBM00007,609.52
29942,OBM00007,257.14
29943,OBM00007,42.84
29944,OBM00007,228.58
29945,OBM00007,533.32
29946,OBM00007,390.46
29947,OBM00007,228.58
29948,OBM00007,533.32
29949,OBM00007,123.8
29950,OBM00007,47.62
29951,OBM00007,228.58
29952,OBM00007,47.62
29953,OBM00007,323.8
29954,OBM00007,47.62
29955,OBM00007,209.52
29956,OBM00007,209.52
29957,OBM00007,557.14
29958,OBM00007,47.62
29959,OBM00007,438.1
29960,OBM00007,209.52
29961,OBM00007,276.18
29962,OBM00007,266.68
29963,OBM00007,323.82
29964,OBM00007,209.52
29965,OBM00007,114.28
29966,OBM00007,47.62
29967,OBM00007,209.52
29968,OBM00007,209.52
29969,OBM00007,228.58
29970,OBM00007,523.8
29971,OBM00007,209.52
29972,OBM00007,209.52
29973,OBM00007,219.04
29974,OBM00007,47.62
29975,OBM00007,209.52
29976,OBM00007,257.12
29977,OBM00007,552.38
29978,OBM00007,209.52
29979,OBM00007,114.28
29980,OBM00007,257.14
29981,OBM00007,552.38
29982,OBM00007,47.62
29983,OBM00007,161.9
29984,OBM00007,47.62
29985,OBM00007,47.62
29986,OBM00007,252.38
29987,OBM00007,276.18
29988,OBM00007,400.0
29989,OBM00007,114.28
29990,OBM00007,485.7
29991,OBM00007,200.0
29992,OBM00007,209.52
29993,OBM00007,228.58
29994,OBM00007,466.66
29995,OBM00007,257.14
29996,OBM00007,533.34
29997,OBM00007,209.52
29998,OBM00007,228.58
29999,OBM00007,85.72
30000,OBM00007,95.24
30001,OBM00007,209.52
30002,OBM00007,95.24
30003,OBM00007,47.62
30004,OBM00007,190.48
30005,OBM00007,47.62
30006,OBM00007,209.52
30007,OBM00007,1219.02
30008,OBM00007,323.8
30009,OBM00007,209.52
30010,OBM00007,323.8
30011,OBM00007,180.94
30012,OBM00007,209.52
30013,OBM00007,342.86
30014,OBM00007,47.62
30015,OBM00007,209.52
30016,OBM00007,619.04
30017,OBM00007,533.34
30018,OBM00007,114.28
30019,OBM00007,257.14
30020,OBM00007,47.62
30021,OBM00007,552.38
30022,OBM00007,238.08
30023,OBM00007,47.62
30024,OBM00007,209.52
30025,OBM00007,209.52
30026,OBM00007,228.58
30027,OBM00007,47.62
30028,OBM00007,285.7
30029,OBM00007,271.42
30030,OBM00007,47.62
30031,OBM00007,323.8
30032,OBM00007,209.52
30033,OBM00007,114.28
30034,OBM00007,47.62
30035,OBM00007,47.62
30036,OBM00007,47.62
30037,OBM00007,95.24
30038,OBM00007,9.52
30039,OBM00007,114.28
30040,OBM00007,114.28
30041,OBM00007,209.52
30042,OBM00007,323.8
30043,OBM00007,85.72
30044,OBM00007,266.68
30045,OBM00007,85.72
30046,OBM00007,209.52
30047,OBM00007,85.72
30048,OBM00007,47.62
30049,OBM00007,85.72
30050,OBM00007,209.52
30051,OBM00007,552.38
30052,OBM00007,95.24
30053,OBM00007,323.8
30054,OBM00007,209.52
30055,OBM00007,257.12
30056,OBM00007,114.28
30057,OBM00007,209.52
30058,OBM00007,252.38
30059,OBM00007,114.28
30060,OBM00007,252.38
30061,OBM00007,209.52
30062,OBM00007,114.28
30063,OBM00007,42.84
30064,OBM00007,85.72
30065,OBM00007,114.28
30066,OBM00007,228.58
30067,OBM00007,85.72
30068,OBM00007,57.16
30069,OBM00007,114.28
30070,OBM00007,42.84
30071,OBM00007,85.72
30072,OBM00007,209.52
30073,OBM00007,114.28
30074,OBM00007,95.24
30075,OBM00007,47.62
30076,OBM00007,114.28
30077,OBM00007,333.32
30078,OBM00007,47.62
30079,OBM00007,114.28
30080,OBM00007,114.28
30081,OBM00007,276.18
30082,OBM00007,219.04
30083,OBM00007,257.14
30084,OBM00007,257.12
30085,OBM00007,47.62
30086,OBM00007,209.52
30087,OBM00007,114.28
30088,OBM00007,352.36
30089,OBM00007,47.62
30090,OBM00007,395.22
30091,OBM00007,219.04
30092,OBM00007,114.28
30093,OBM00007,504.74
30094,OBM00007,228.56
30095,OBM00007,114.28
30096,OBM00007,1015.26
30097,OBM00007,371.42
30098,OBM00007,323.8
30099,OBM00007,285.7
30100,OBM00007,47.62
30101,OBM00007,47.62
30102,OBM00007,209.52
30103,OBM00007,352.38
30104,OBM00007,252.38
30105,OBM00007,366.66
30106,OBM00007,47.62
30107,OBM00007,95.24
30108,OBM00007,95.24
30109,OBM00007,209.52
30110,OBM00007,114.28
30111,OBM00007,323.8
30112,OBM00007,47.62
30113,OBM00007,47.62
30114,OBM00007,209.52
30115,OBM00007,114.28
30116,OBM00007,20.0
30117,OBM00007,114.28
30118,OBM00007,47.62
30119,OBM00007,428.58
30120,OBM00007,228.58
30121,OBM00007,1190.48
30122,OBM00007,209.52
30123,OBM00007,209.52
30124,OBM00007,114.28
30125,OBM00007,95.24
30126,OBM00007,228.58
30127,OBM00007,209.52
30128,OBM00007,47.62
30129,OBM00007,47.62
30130,OBM00007,47.62
30131,OBM00007,47.62
30132,OBM00007,323.8
30133,OBM00007,114.28
30134,OBM00007,47.62
30135,OBM00007,571.42
30136,OBM00007,47.62
30137,OBM00007,47.62
30138,OBM00007,85.72
30139,OBM00007,47.62
30140,OBM00007,47.62
30141,OBM00007,247.6
30142,OBM00007,252.38
30143,OBM00007,209.52
30144,OBM00007,276.18
30145,OBM00007,47.62
30146,OBM00007,85.72
30147,OBM00007,323.8
30148,OBM00007,47.62
30149,OBM00007,257.14
30150,OBM00007,114.28
30151,OBM00007,300.0
30152,OBM00007,114.28
30153,OBM00007,209.52
30154,OBM00007,33.32
30155,OBM00007,219.04
30156,OBM00007,114.28
30157,OBM00007,85.72
30158,OBM00007,276.2
30159,OBM00007,304.76
30160,OBM00007,47.62
30161,OBM00007,47.62
30162,OBM00007,114.28
30163,OBM00007,95.24
30164,OBM00007,114.28
30165,OBM00007,85.72
30166,OBM00007,647.62
30167,OBM00007,114.28
30168,OBM00007,47.62
30169,OBM00007,209.52
30170,OBM00007,209.52
30171,OBM00007,47.62
30172,OBM00007,114.28
30173,OBM00007,114.28
30174,OBM00007,114.28
30175,OBM00007,190.46
30176,OBM00007,580.96
30177,OBM00007,323.8
30178,OBM00007,209.52
30179,OBM00007,47.62
30180,OBM00007,323.8
30181,OBM00007,876.2
30182,OBM00007,47.62
30183,OBM00007,171.42
30184,OBM00007,252.38
30185,OBM00007,114.28
30186,OBM00007,228.58
30187,OBM00007,276.18
30188,OBM00007,323.8
30189,OBM00007,228.58
30190,OBM00007,85.72
30191,OBM00007,323.8
30192,OBM00007,323.8
30193,OBM00007,257.14
30194,OBM00007,95.24
30195,OBM00007,142.84
30196,OBM00007,142.84
30197,OBM00007,47.62
30198,OBM00007,553.36
30199,OBM00007,57.16
30200,OBM00007,276.18
30201,OBM00007,114.28
30202,OBM00007,323.8
30203,OBM00007,514.28
30204,OBM00007,209.52
30205,OBM00007,142.84
30206,OBM00007,323.8
30207,OBM00007,419.04
30208,OBM00007,47.62
30209,OBM00007,209.52
30210,OBM00007,276.2
30211,OBM00007,352.38
30212,OBM00007,114.28
30213,OBM00007,9.5
30214,OBM00007,323.8
30215,OBM00007,209.52
30216,OBM00007,47.62
30217,OBM00007,114.28
30218,OBM00007,47.62
30219,OBM00007,209.52
30220,OBM00007,114.28
30221,OBM00007,190.46
30222,OBM00007,47.62
30223,OBM00007,552.38
30224,OBM00007,9.52
30225,OBM00007,114.28
30226,OBM00007,47.62
30227,OBM00007,228.58
30228,OBM00007,676.16
30229,OBM00007,95.24
30230,OBM00007,171.42
30231,OBM00007,533.34
30232,OBM00007,314.28
30233,OBM00007,209.52
30234,OBM00007,209.52
30235,OBM00007,114.28
30236,OBM00007,514.28
30237,OBM00007,114.3
30238,OBM00007,323.8
30239,OBM00007,47.62
30240,OBM00007,228.58
30241,OBM00007,219.04
30242,OBM00007,219.04
30243,OBM00007,209.52
30244,OBM00007,209.52
30245,OBM00007,371.42
30246,OBM00007,95.24
30247,OBM00007,271.42
30248,OBM00007,390.48
30249,OBM00007,209.52
30250,OBM00007,219.04
30251,OBM00007,114.28
30252,OBM00007,114.28
30253,OBM00007,114.28
30254,OBM00007,1200.0
30255,OBM00007,323.8
30256,OBM00007,47.62
30257,OBM00007,480.96
30258,OBM00007,171.42
30259,OBM00007,47.62
30260,OBM00007,209.52
30261,OBM00007,419.04
30262,OBM00007,95.24
30263,OBM00007,209.52
30264,OBM00007,485.7
30265,OBM00007,209.52
30266,OBM00007,533.34
30267,OBM00007,323.8
30268,OBM00007,323.8
30269,OBM00007,323.8
30270,OBM00007,209.52
30271,OBM00007,228.58
30272,OBM00007,228.58
30273,OBM00007,171.44
30274,OBM00007,142.84
30275,OBM00007,252.38
30276,OBM00007,42.84
30277,OBM00007,209.52
30278,OBM00007,228.58
30279,OBM00007,428.56
30280,OBM00007,271.42
30281,OBM00007,238.08
30282,OBM00007,85.7
30283,OBM00007,209.52
30284,OBM00007,252.38
30285,OBM00007,228.58
30286,OBM00007,323.8
30287,OBM00007,361.88
30288,OBM00007,95.24
30289,OBM00007,47.62
30290,OBM00007,114.28
30291,OBM00007,228.58
30292,OBM00007,209.52
30293,OBM00007,209.52
30294,OBM00007,66.68
30295,OBM00007,252.38
30296,OBM00007,171.42
30297,OBM00007,228.58
30298,OBM00007,676.18
30299,OBM00007,209.52
30300,OBM00007,114.28
30301,OBM00007,114.28
30302,OBM00007,628.58
30303,OBM00007,209.52
30304,OBM00007,142.84
30305,OBM00007,600.0
30306,OBM00007,209.52
30307,OBM00007,171.42
30308,OBM00007,257.14
30309,OBM00007,447.6
30310,OBM00007,352.38
30311,OBM00007,438.1
30312,OBM00007,252.38
30313,OBM00007,276.18
30314,OBM00007,276.18
30315,OBM00007,209.52
30316,OBM00007,190.46
30317,OBM00007,323.8
30318,OBM00007,114.28
30319,OBM00007,209.52
30320,OBM00007,209.52
30321,OBM00007,228.58
30322,OBM00007,228.58
30323,OBM00007,114.28
30324,OBM00007,209.52
30325,OBM00007,190.46
30326,OBM00007,504.76
30327,OBM00007,142.84
30328,OBM00007,209.52
30329,OBM00007,323.8
30330,OBM00007,252.38
30331,OBM00007,504.76
30332,OBM00007,504.76
30333,OBM00007,623.8
30334,OBM00007,323.8
30335,OBM00007,47.62
30336,OBM00007,209.52
30337,OBM00007,323.8
30338,OBM00007,228.58
30339,OBM00007,57.16
30340,OBM00007,323.8
30341,OBM00007,209.52
30342,OBM00007,85.72
30343,OBM00007,209.52
30344,OBM00007,85.72
30345,OBM00007,47.62
30346,OBM00007,228.58
30347,OBM00007,209.52
30348,OBM00007,457.14
30349,OBM00007,33.32
30350,OBM00007,142.84
30351,OBM00007,647.62
30352,OBM00007,95.24
30353,OBM00007,171.42
30354,OBM00007,761.92
30355,OBM00007,142.84
30356,OBM00007,142.84
30357,OBM00007,323.8
30358,OBM00007,209.52
30359,OBM00007,33.32
30360,OBM00007,228.58
30361,OBM00007,247.62
30362,OBM00007,114.28
30363,OBM00007,323.8
30364,OBM00007,209.52
30365,OBM00007,257.12
30366,OBM00007,323.8
30367,OBM00007,209.52
30368,OBM00007,157.12
30369,OBM00007,228.58
30370,OBM00007,523.8
30371,OBM00007,333.34
30372,OBM00007,66.68
30373,OBM00007,295.24
30374,OBM00007,276.18
30375,OBM00007,419.04
30376,OBM00007,57.16
30377,OBM00007,114.28
30378,OBM00007,209.52
30379,OBM00007,419.04
30380,OBM00007,209.52
30381,OBM00007,323.8
30382,OBM00007,252.38
30383,OBM00007,304.76
30384,OBM00007,257.14
30385,OBM00007,257.14
30386,OBM00007,228.56
30387,OBM00007,485.72
30388,OBM00007,323.8
30389,OBM00007,95.24
30390,OBM00007,209.52
30391,OBM00007,209.52
30392,OBM00007,85.72
30393,OBM00007,228.56
30394,OBM00007,142.84
30395,OBM00007,228.56
30396,OBM00007,95.24
30397,OBM00007,95.24
30398,OBM00007,171.42
30399,OBM00007,266.68
30400,OBM00007,85.72
30401,OBM00007,114.28
30402,OBM00007,114.28
30403,OBM00007,85.72
30404,OBM00007,114.28
30405,OBM00007,290.46
30406,OBM00007,209.52
30407,OBM00007,285.72
30408,OBM00007,209.52
30409,OBM00007,366.68
30410,OBM00007,95.24
30411,OBM00007,114.28
30412,OBM00007,85.72
30413,OBM00007,114.28
30414,OBM00007,95.24
30415,OBM00007,171.42
30416,OBM00007,114.28
30417,OBM00007,114.28
30418,OBM00007,209.52
30419,OBM00007,85.72
30420,OBM00007,252.38
30421,OBM00007,95.24
30422,OBM00007,95.24
30423,OBM00007,114.28
30424,OBM00007,323.8
30425,OBM00007,114.3
30426,OBM00007,95.24
30427,OBM00007,66.68
30428,OBM00007,380.96
30429,OBM00007,95.24
30430,OBM00007,209.52
30431,OBM00007,219.04
30432,OBM00007,114.28
30433,OBM00007,95.24
30434,OBM00007,114.28
30435,OBM00007,228.56
30436,OBM00007,209.52
30437,OBM00007,228.56
30438,OBM00007,114.28
30439,OBM00007,323.8
30440,OBM00007,114.28
30441,OBM00007,209.52
30442,OBM00007,85.72
30443,OBM00007,228.56
30444,OBM00007,219.04
30445,OBM00007,209.52
30446,OBM00007,209.52
30447,OBM00007,252.38
30448,OBM00007,238.08
30449,OBM00007,228.58
30450,OBM00007,542.86
30451,OBM00007,180.94
30452,OBM00007,209.52
30453,OBM00007,209.52
30454,OBM00007,209.52
30455,OBM00007,504.76
30456,OBM00007,209.52
30457,OBM00007,57.16
30458,OBM00007,257.12
30459,OBM00007,295.24
30460,OBM00007,276.2
30461,OBM00007,323.8
30462,OBM00007,295.24
30463,OBM00007,114.28
30464,OBM00007,552.38
30465,OBM00007,276.18
30466,OBM00007,114.28
30467,OBM00007,228.58
30468,OBM00007,95.24
30469,OBM00007,461.9
30470,OBM00007,352.38
30471,OBM00007,209.52
30472,OBM00007,804.74
30473,OBM00007,647.62
30474,OBM00007,209.52
30475,OBM00007,390.46
30476,OBM00007,228.58
30477,OBM00007,114.28
30478,OBM00007,228.56
30479,OBM00007,638.1
30480,OBM00007,209.52
30481,OBM00007,114.28
30482,OBM00007,419.04
30483,OBM00007,209.52
30484,OBM00007,257.14
30485,OBM00007,114.28
30486,OBM00007,495.24
30487,OBM00007,580.94
30488,OBM00007,95.24
30489,OBM00007,209.52
30490,OBM00007,209.52
30491,OBM00007,85.7
30492,OBM00007,114.28
30493,OBM00007,485.7
30494,OBM00007,314.28
30495,OBM00007,647.62
30496,OBM00007,114.28
30497,OBM00007,323.8
30498,OBM00007,209.52
30499,OBM00007,209.52
30500,OBM00007,295.24
30501,OBM00007,209.52
30502,OBM00007,323.8
30503,OBM00007,85.72
30504,OBM00007,209.52
30505,OBM00007,114.28
30506,OBM00007,114.28
30507,OBM00007,209.52
30508,OBM00007,114.28
30509,OBM00007,333.32
30510,OBM00007,252.38
30511,OBM00007,114.28
30512,OBM00007,252.38
30513,OBM00007,276.18
30514,OBM00007,142.84
30515,OBM00007,57.16
30516,OBM00007,33.32
30517,OBM00007,95.24
30518,OBM00007,95.24
30519,OBM00007,209.52
30520,OBM00007,419.04
30521,OBM00007,114.28
30522,OBM00007,219.04
30523,OBM00007,390.48
30524,OBM00007,95.24
30525,OBM00007,66.68
30526,OBM00007,114.28
30527,OBM00007,323.8
30528,OBM00007,95.24
30529,OBM00007,171.44
30530,OBM00007,533.34
30531,OBM00007,114.28
30532,OBM00007,533.32
30533,OBM00007,85.72
30534,OBM00007,209.52
30535,OBM00007,209.52
30536,OBM00007,114.28
30537,OBM00007,114.28
30538,OBM00007,366.66
30539,OBM00007,85.72
30540,OBM00007,209.52
30541,OBM00007,323.8
30542,OBM00007,114.28
30543,OBM00007,523.8
30544,OBM00007,95.24
30545,OBM00007,219.04
30546,OBM00007,200.0
30547,OBM00007,114.28
30548,OBM00007,114.28
30549,OBM00007,114.28
30550,OBM00007,323.8
30551,OBM00007,209.52
30552,OBM00007,591.44
30553,OBM00007,362.86
30554,OBM00007,266.68
30555,OBM00007,114.28
30556,OBM00007,338.08
30557,OBM00007,114.28
30558,OBM00007,419.04
30559,OBM00007,142.84
30560,OBM00007,95.24
30561,OBM00007,114.28
30562,OBM00007,85.72
30563,OBM00007,209.52
30564,OBM00007,438.08
30565,OBM00007,209.52
30566,OBM00007,114.28
30567,OBM00007,257.14
30568,OBM00007,228.58
30569,OBM00007,209.52
30570,OBM00007,114.28
30571,OBM00007,85.72
30572,OBM00007,314.28
30573,OBM00007,209.52
30574,OBM00007,276.18
30575,OBM00007,252.38
30576,OBM00007,533.34
30577,OBM00007,209.52
30578,OBM00007,142.84
30579,OBM00007,323.8
30580,OBM00007,95.24
30581,OBM00007,390.48
30582,OBM00007,276.18
30583,OBM00007,461.9
30584,OBM00007,209.52
30585,OBM00007,209.52
30586,OBM00007,85.72
30587,OBM00007,252.38
30588,OBM00007,352.38
30589,OBM00007,209.52
30590,OBM00007,209.52
30591,OBM00007,209.52
30592,OBM00007,209.52
30593,OBM00007,114.28
30594,OBM00007,209.52
30595,OBM00007,95.24
30596,OBM00007,314.28
30597,OBM00007,300.0
30598,OBM00007,438.1
30599,OBM00007,219.04
30600,OBM00007,252.38
30601,OBM00007,95.24
30602,OBM00007,209.52
30603,OBM00007,209.52
30604,OBM00007,209.52
30605,OBM00007,642.86
30606,OBM00007,209.52
30607,OBM00007,209.52
30608,OBM00007,209.52
30609,OBM00007,419.04
30610,OBM00007,485.7
30611,OBM00007,276.18
30612,OBM00007,280.94
30613,OBM00007,209.52
30614,OBM00007,57.16
30615,OBM00007,485.72
30616,OBM00007,209.52
30617,OBM00007,85.72
30618,OBM00007,85.72
30619,OBM00007,295.22
30620,OBM00007,591.44
30621,OBM00007,257.14
30622,OBM00007,276.18
30623,OBM00007,171.42
30624,OBM00007,438.08
30625,OBM00007,209.52
30626,OBM00007,352.38
30627,OBM00007,47.62
30628,OBM00007,323.8
30629,OBM00007,419.04
30630,OBM00007,209.52
30631,OBM00007,228.56
30632,OBM00007,209.52
30633,OBM00007,114.28
30634,OBM00007,95.24
30635,OBM00007,504.76
30636,OBM00007,42.84
30637,OBM00007,438.1
30638,OBM00007,209.52
30639,OBM00007,219.04
30640,OBM00007,714.28
30641,OBM00007,66.66
30642,OBM00007,85.72
30643,OBM00007,85.72
30644,OBM00007,333.32
30645,OBM00007,580.94
30646,OBM00007,66.68
30647,OBM00007,57.16
30648,OBM00007,228.58
30649,OBM00007,942.86
30650,OBM00007,276.18
30651,OBM00007,261.9
30652,OBM00007,600.0
30653,OBM00007,352.36
30654,OBM00007,95.24
30655,OBM00007,228.56
30656,OBM00007,257.14
30657,OBM00007,209.52
30658,OBM00007,114.28
30659,OBM00007,85.72
30660,OBM00007,95.24
30661,OBM00007,209.52
30662,OBM00007,304.76
30663,OBM00007,504.76
30664,OBM00007,42.84
30665,OBM00007,209.52
30666,OBM00007,114.28
30667,OBM00007,323.8
30668,OBM00007,647.62
30669,OBM00007,114.28
30670,OBM00007,647.62
30671,OBM00007,576.18
30672,OBM00007,399.98
30673,OBM00007,228.58
30674,OBM00007,95.24
30675,OBM00007,209.52
30676,OBM00007,633.32
30677,OBM00007,209.52
30678,OBM00007,85.72
30679,OBM00007,671.42
30680,OBM00007,228.56
30681,OBM00007,1104.76
30682,OBM00007,209.52
30683,OBM00007,85.72
30684,OBM00007,85.72
30685,OBM00007,142.86
30686,OBM00007,276.18
30687,OBM00007,209.52
30688,OBM00007,1104.78
30689,OBM00007,342.86
30690,OBM00007,114.28
30691,OBM00007,261.9
30692,OBM00007,114.28
30693,OBM00007,85.72
30694,OBM00007,314.28
30695,OBM00007,457.12
30696,OBM00007,95.24
30697,OBM00007,114.28
30698,OBM00007,276.18
30699,OBM00007,85.72
30700,OBM00007,142.84
30701,OBM00007,114.28
30702,OBM00007,209.52
30703,OBM00007,57.16
30704,OBM00007,504.76
30705,OBM00007,266.66
30706,OBM00007,323.8
30707,OBM00007,323.8
30708,OBM00007,480.94
30709,OBM00007,323.8
30710,OBM00007,66.66
30711,OBM00007,209.52
30712,OBM00007,228.58
30713,OBM00007,228.56
30714,OBM00007,228.56
30715,OBM00007,47.62
30716,OBM00007,357.14
30717,OBM00007,323.8
30718,OBM00007,200.0
30719,OBM00007,323.8
30720,OBM00007,390.48
30721,OBM00007,395.22
30722,OBM00007,95.24
30723,OBM00007,295.22
30724,OBM00007,314.28
30725,OBM00007,95.24
30726,OBM00007,114.28
30727,OBM00007,57.16
30728,OBM00007,323.8
30729,OBM00007,209.52
30730,OBM00007,209.52
30731,OBM00007,42.84
30732,OBM00007,276.18
30733,OBM00007,257.12
30734,OBM00007,114.28
30735,OBM00007,171.44
30736,OBM00007,457.16
30737,OBM00007,95.24
30738,OBM00007,209.52
30739,OBM00007,114.28
30740,OBM00007,114.28
30741,OBM00007,47.62
30742,OBM00007,438.08
30743,OBM00007,228.56
30744,OBM00007,114.28
30745,OBM00007,142.84
30746,OBM00007,85.72
30747,OBM00007,600.0
30748,OBM00007,466.66
